ts,open,high,low,close,volume,oi
2025-10-14T13:00:00+0000,25098.6,25107.7,25065.65,25084.05,0,
2025-10-14T13:15:00+0000,25084.55,25100.9,25079.55,25100.9,0,
2025-10-14T13:30:00+0000,25100.5,25137.95,25100.25,25121.8,0,
2025-10-14T13:45:00+0000,25120.95,25137.9,25098.7,25123.05,0,
2025-10-14T14:00:00+0000,25122.0,25135.1,25095.05,25122.75,0,
2025-10-14T14:15:00+0000,25123.0,25155.45,25099.2,25145.3,0,
2025-10-14T14:30:00+0000,25145.05,25197.45,25145.05,25178.65,0,
2025-10-14T14:45:00+0000,25177.65,25192.9,25134.75,25177.5,0,
2025-10-14T15:00:00+0000,25177.1,25177.9,25135.35,25144.8,0,
2025-10-14T15:15:00+0000,25145.25,25161.4,25112.7,25123.35,0,
2025-10-15T09:15:00+0000,25181.95,25257.25,25159.35,25252.65,0,
2025-10-15T09:30:00+0000,25253.3,25267.95,25215.1,25224.7,0,
2025-10-15T09:45:00+0000,25225.9,25239.2,25209.1,25216.55,0,
2025-10-15T10:00:00+0000,25216.55,25252.45,25212.35,25251.25,0,
2025-10-15T10:15:00+0000,25250.55,25279.45,25250.05,25273.65,0,
2025-10-15T10:30:00+0000,25274.9,25300.55,25273.75,25292.05,0,
2025-10-15T10:45:00+0000,25292.1,25317.85,25276.75,25315.95,0,
2025-10-15T11:00:00+0000,25317.1,25326.45,25287.0,25292.6,0,
2025-10-15T11:15:00+0000,25292.25,25322.9,25288.8,25319.25,0,
2025-10-15T11:30:00+0000,25319.7,25320.75,25295.0,25304.85,0,
2025-10-15T11:45:00+0000,25304.2,25315.65,25291.1,25306.95,0,
2025-10-15T12:00:00+0000,25307.8,25312.8,25288.25,25288.25,0,
2025-10-15T12:15:00+0000,25289.3,25310.45,25282.7,25307.0,0,
2025-10-15T12:30:00+0000,25307.35,25321.5,25301.1,25319.85,0,
2025-10-15T12:45:00+0000,25319.7,25331.9,25307.0,25331.05,0,
2025-10-15T13:00:00+0000,25331.35,25336.15,25324.7,25325.5,0,
2025-10-15T13:15:00+0000,25326.9,25362.35,25324.95,25349.0,0,
2025-10-15T13:30:00+0000,25350.3,25365.15,25347.0,25350.25,0,
2025-10-15T13:45:00+0000,25350.8,25356.95,25332.2,25334.7,0,
2025-10-15T14:00:00+0000,25335.15,25338.6,25311.9,25326.9,0,
2025-10-15T14:15:00+0000,25328.25,25336.4,25312.45,25333.75,0,
2025-10-15T14:30:00+0000,25333.85,25337.95,25318.95,25330.5,0,
2025-10-15T14:45:00+0000,25331.05,25333.95,25287.1,25316.0,0,
2025-10-15T15:00:00+0000,25314.85,25330.0,25303.65,25327.95,0,
2025-10-15T15:15:00+0000,25328.2,25336.65,25323.85,25327.75,0,
2025-10-16T09:15:00+0000,25394.9,25430.3,25376.85,25424.2,0,
2025-10-16T09:30:00+0000,25424.75,25440.95,25412.0,25431.4,0,
2025-10-16T09:45:00+0000,25431.05,25452.75,25430.7,25434.55,0,
2025-10-16T10:00:00+0000,25434.75,25445.75,25422.35,25423.45,0,
2025-10-16T10:15:00+0000,25423.65,25459.1,25417.55,25453.25,0,
2025-10-16T10:30:00+0000,25452.9,25461.3,25450.55,25458.95,0,
2025-10-16T10:45:00+0000,25459.15,25469.4,25453.9,25467.5,0,
2025-10-16T11:00:00+0000,25467.85,25472.65,25459.45,25462.25,0,
2025-10-16T11:15:00+0000,25461.75,25465.15,25450.0,25459.65,0,
2025-10-16T11:30:00+0000,25459.3,25468.45,25445.25,25447.1,0,
2025-10-16T11:45:00+0000,25447.0,25463.8,25441.6,25451.35,0,
2025-10-16T12:00:00+0000,25450.65,25478.15,25450.45,25477.0,0,
2025-10-16T12:15:00+0000,25476.9,25500.95,25474.75,25496.0,0,
2025-10-16T12:30:00+0000,25496.25,25516.7,25496.25,25506.65,0,
2025-10-16T12:45:00+0000,25507.1,25519.3,25493.35,25503.85,0,
2025-10-16T13:00:00+0000,25503.8,25525.8,25499.4,25524.0,0,
2025-10-16T13:15:00+0000,25523.8,25529.75,25504.1,25524.85,0,
2025-10-16T13:30:00+0000,25525.15,25543.85,25515.2,25539.5,0,
2025-10-16T13:45:00+0000,25539.2,25544.3,25524.5,25540.0,0,
2025-10-16T14:00:00+0000,25539.75,25577.05,25538.4,25551.85,0,
2025-10-16T14:15:00+0000,25552.65,25589.8,25552.6,25581.25,0,
2025-10-16T14:30:00+0000,25581.25,25621.85,25577.95,25607.85,0,
2025-10-16T14:45:00+0000,25608.75,25625.0,25581.55,25621.0,0,
2025-10-16T15:00:00+0000,25621.85,25625.4,25566.65,25568.55,0,
2025-10-16T15:15:00+0000,25567.8,25582.9,25565.9,25566.3,0,
2025-10-17T09:15:00+0000,25546.85,25604.65,25508.6,25604.4,0,
2025-10-17T09:30:00+0000,25604.55,25623.95,25596.25,25618.9,0,
2025-10-17T09:45:00+0000,25619.05,25620.85,25562.55,25603.2,0,
2025-10-17T10:00:00+0000,25603.35,25677.4,25603.15,25670.15,0,
2025-10-17T10:15:00+0000,25670.15,25685.25,25665.1,25676.1,0,
2025-10-17T10:30:00+0000,25677.1,25699.05,25674.65,25689.7,0,
2025-10-17T10:45:00+0000,25692.95,25729.15,25684.9,25727.75,0,
2025-10-17T11:00:00+0000,25727.7,25757.95,25727.05,25750.65,0,
2025-10-17T11:15:00+0000,25751.05,25771.75,25744.25,25766.4,0,
2025-10-17T11:30:00+0000,25767.65,25776.75,25730.8,25743.35,0,
2025-10-17T11:45:00+0000,25742.05,25756.9,25710.4,25754.85,0,
2025-10-17T12:00:00+0000,25754.75,25768.65,25746.35,25760.6,0,
2025-10-17T12:15:00+0000,25763.95,25781.5,25738.7,25776.75,0,
2025-10-17T12:30:00+0000,25778.4,25778.55,25750.5,25756.4,0,
2025-10-17T12:45:00+0000,25757.65,25770.4,25684.75,25701.2,0,
2025-10-17T13:00:00+0000,25703.45,25716.25,25652.8,25668.75,0,
2025-10-17T13:15:00+0000,25670.25,25705.2,25663.65,25677.35,0,
2025-10-17T13:30:00+0000,25682.05,25684.2,25620.45,25663.2,0,
2025-10-17T13:45:00+0000,25664.55,25675.85,25632.85,25673.9,0,
2025-10-17T14:00:00+0000,25677.4,25709.1,25658.6,25682.1,0,
2025-10-17T14:15:00+0000,25683.95,25721.0,25658.25,25679.5,0,
2025-10-17T14:30:00+0000,25683.0,25742.0,25672.3,25731.1,0,
2025-10-17T14:45:00+0000,25732.8,25751.7,25702.15,25725.1,0,
2025-10-17T15:00:00+0000,25725.95,25725.95,25698.55,25708.35,0,
2025-10-17T15:15:00+0000,25708.3,25717.35,25696.0,25704.7,0,
2025-10-20T09:15:00+0000,25824.6,25926.2,25809.6,25878.65,0,
2025-10-20T09:30:00+0000,25879.4,25895.3,25835.0,25840.9,0,
2025-10-20T09:45:00+0000,25840.55,25845.7,25788.5,25808.55,0,
2025-10-20T10:00:00+0000,25806.85,25858.65,25795.9,25856.55,0,
2025-10-20T10:15:00+0000,25859.2,25862.45,25826.5,25832.9,0,
2025-10-20T10:30:00+0000,25832.05,25867.2,25816.35,25862.75,0,
2025-10-20T10:45:00+0000,25863.0,25887.85,25861.3,25881.0,0,
2025-10-20T11:00:00+0000,25879.4,25892.95,25866.15,25873.8,0,
2025-10-20T11:15:00+0000,25874.9,25878.25,25828.9,25854.9,0,
2025-10-20T11:30:00+0000,25855.4,25860.7,25822.35,25842.5,0,
2025-10-20T11:45:00+0000,25843.0,25849.8,25829.3,25843.35,0,
2025-10-20T12:00:00+0000,25844.05,25856.2,25838.05,25855.25,0,
2025-10-20T12:15:00+0000,25854.55,25860.7,25833.85,25849.0,0,
2025-10-20T12:30:00+0000,25847.85,25875.6,25840.95,25868.7,0,
2025-10-20T12:45:00+0000,25867.85,25889.15,25862.55,25885.35,0,
2025-10-20T13:00:00+0000,25885.2,25910.25,25882.55,25898.4,0,
2025-10-20T13:15:00+0000,25897.9,25901.5,25872.65,25888.15,0,
2025-10-20T13:30:00+0000,25888.55,25895.8,25870.05,25876.7,0,
2025-10-20T13:45:00+0000,25876.5,25885.0,25837.65,25854.4,0,
2025-10-20T14:00:00+0000,25854.15,25861.7,25841.7,25861.05,0,
2025-10-20T14:15:00+0000,25860.5,25884.15,25806.75,25817.15,0,
2025-10-20T14:30:00+0000,25817.1,25836.05,25805.8,25817.35,0,
2025-10-20T14:45:00+0000,25816.8,25837.1,25796.75,25821.65,0,
2025-10-20T15:00:00+0000,25821.65,25859.65,25814.2,25846.3,0,
2025-10-20T15:15:00+0000,25845.15,25861.6,25839.55,25850.7,0,
2025-10-21T13:45:00+0000,25901.2,25934.35,25873.55,25893.65,0,
2025-10-21T14:00:00+0000,25893.85,25900.85,25878.85,25896.9,0,
2025-10-21T14:15:00+0000,25897.0,25908.1,25872.45,25874.75,0,
2025-10-21T14:30:00+0000,25874.1,25874.1,25826.3,25833.3,0,
2025-10-23T09:15:00+0000,26057.2,26066.9,25991.7,26053.1,0,
2025-10-23T09:30:00+0000,26055.25,26095.7,26050.5,26074.3,0,
2025-10-23T09:45:00+0000,26073.85,26084.45,26040.3,26058.9,0,
2025-10-23T10:00:00+0000,26058.4,26097.1,26058.4,26095.9,0,
2025-10-23T10:15:00+0000,26095.9,26099.7,26073.4,26073.4,0,
2025-10-23T10:30:00+0000,26072.8,26085.5,26058.9,26071.4,0,
2025-10-23T10:45:00+0000,26071.65,26072.0,26047.6,26063.4,0,
2025-10-23T11:00:00+0000,26064.1,26077.25,26044.0,26058.0,0,
2025-10-23T11:15:00+0000,26057.05,26064.2,26042.9,26047.0,0,
2025-10-23T11:30:00+0000,26047.2,26061.85,26041.9,26056.55,0,
2025-10-23T11:45:00+0000,26056.4,26084.5,26056.35,26082.55,0,
2025-10-23T12:00:00+0000,26083.3,26087.05,26062.3,26077.1,0,
2025-10-23T12:15:00+0000,26076.65,26094.05,26069.25,26086.15,0,
2025-10-23T12:30:00+0000,26086.55,26097.3,26081.75,26088.15,0,
2025-10-23T12:45:00+0000,26089.35,26104.2,26056.35,26057.4,0,
2025-10-23T13:00:00+0000,26058.1,26067.65,26038.45,26059.6,0,
2025-10-23T13:15:00+0000,26059.05,26079.3,26043.85,26047.7,0,
2025-10-23T13:30:00+0000,26047.1,26052.5,26004.15,26026.5,0,
2025-10-23T13:45:00+0000,26025.9,26036.6,25987.3,25990.0,0,
2025-10-23T14:00:00+0000,25988.85,25990.65,25946.2,25958.55,0,
2025-10-23T14:15:00+0000,25958.2,25969.85,25925.75,25943.05,0,
2025-10-23T14:30:00+0000,25942.55,25992.45,25929.15,25980.95,0,
2025-10-23T14:45:00+0000,25981.6,25996.85,25946.9,25951.1,0,
2025-10-23T15:00:00+0000,25954.2,25954.55,25863.3,25865.35,0,
2025-10-23T15:15:00+0000,25864.5,25900.3,25862.45,25870.3,0,
2025-10-24T09:15:00+0000,25935.1,25944.15,25840.3,25886.4,0,
2025-10-24T09:30:00+0000,25885.85,25914.7,25862.55,25903.5,0,
2025-10-24T09:45:00+0000,25903.5,25904.15,25864.1,25893.1,0,
2025-10-24T10:00:00+0000,25893.2,25903.0,25873.85,25876.2,0,
2025-10-24T10:15:00+0000,25875.75,25875.75,25821.25,25826.95,0,
2025-10-24T10:30:00+0000,25826.65,25840.1,25811.05,25819.8,0,
2025-10-24T10:45:00+0000,25820.25,25831.3,25810.4,25825.05,0,
2025-10-24T11:00:00+0000,25824.6,25835.45,25795.8,25827.3,0,
2025-10-24T11:15:00+0000,25826.3,25830.45,25799.9,25801.85,0,
2025-10-24T11:30:00+0000,25801.35,25839.4,25783.75,25837.1,0,
2025-10-24T11:45:00+0000,25836.9,25850.5,25821.7,25821.8,0,
2025-10-24T12:00:00+0000,25821.15,25857.85,25815.1,25850.45,0,
2025-10-24T12:15:00+0000,25850.25,25874.7,25837.9,25843.55,0,
2025-10-24T12:30:00+0000,25843.4,25853.15,25827.0,25842.45,0,
2025-10-24T12:45:00+0000,25841.15,25845.7,25806.0,25810.7,0,
2025-10-24T13:00:00+0000,25810.75,25826.95,25807.0,25825.95,0,
2025-10-24T13:15:00+0000,25826.4,25831.1,25770.05,25771.5,0,
2025-10-24T13:30:00+0000,25771.0,25784.8,25721.6,25724.4,0,
2025-10-24T13:45:00+0000,25724.4,25747.25,25718.2,25739.6,0,
2025-10-24T14:00:00+0000,25739.45,25774.4,25733.75,25755.4,0,
2025-10-24T14:15:00+0000,25755.4,25779.7,25749.55,25775.6,0,
2025-10-24T14:30:00+0000,25776.35,25784.3,25747.9,25752.5,0,
2025-10-24T14:45:00+0000,25751.6,25763.0,25737.95,25744.1,0,
2025-10-24T15:00:00+0000,25745.45,25807.75,25745.45,25799.5,0,
2025-10-24T15:15:00+0000,25798.95,25809.25,25790.15,25797.45,0,
2025-10-27T09:15:00+0000,25843.2,25891.5,25827.0,25889.05,0,
2025-10-27T09:30:00+0000,25889.15,25945.35,25880.95,25937.2,0,
2025-10-27T09:45:00+0000,25937.4,25946.7,25926.3,25935.85,0,
2025-10-27T10:00:00+0000,25935.75,25975.55,25920.7,25961.85,0,
2025-10-27T10:15:00+0000,25962.75,25978.85,25957.25,25970.25,0,
2025-10-27T10:30:00+0000,25969.8,25971.15,25946.75,25963.5,0,
2025-10-27T10:45:00+0000,25963.75,25967.8,25949.55,25966.45,0,
2025-10-27T11:00:00+0000,25966.55,25981.7,25960.3,25976.3,0,
2025-10-27T11:15:00+0000,25975.65,25986.95,25965.8,25977.85,0,
2025-10-27T11:30:00+0000,25978.45,25979.35,25955.15,25957.25,0,
2025-10-27T11:45:00+0000,25957.2,25996.0,25946.25,25994.9,0,
2025-10-27T12:00:00+0000,25994.95,26005.95,25989.8,25996.25,0,
2025-10-27T12:15:00+0000,25996.85,26001.1,25965.7,25968.9,0,
2025-10-27T12:30:00+0000,25969.9,25980.7,25957.15,25974.3,0,
2025-10-27T12:45:00+0000,25974.9,25983.0,25956.3,25974.4,0,
2025-10-27T13:00:00+0000,25974.7,25977.65,25958.25,25970.6,0,
2025-10-27T13:15:00+0000,25970.65,25971.0,25918.4,25939.55,0,
2025-10-27T13:30:00+0000,25940.25,25944.85,25921.05,25944.65,0,
2025-10-27T13:45:00+0000,25944.45,25966.1,25934.45,25954.25,0,
2025-10-27T14:00:00+0000,25954.3,25964.1,25936.1,25938.5,0,
2025-10-27T14:15:00+0000,25939.3,25984.1,25938.05,25977.8,0,
2025-10-27T14:30:00+0000,25977.15,25984.9,25960.4,25967.05,0,
2025-10-27T14:45:00+0000,25967.2,25971.4,25926.75,25958.2,0,
2025-10-27T15:00:00+0000,25958.4,25970.65,25945.8,25963.8,0,
2025-10-27T15:15:00+0000,25963.75,25981.0,25958.05,25974.0,0,
2025-10-28T09:15:00+0000,25939.95,26005.85,25929.65,25988.85,0,
2025-10-28T09:30:00+0000,25987.45,26041.7,25978.1,26019.5,0,
2025-10-28T09:45:00+0000,26019.6,26027.3,25956.05,25970.3,0,
2025-10-28T10:00:00+0000,25969.5,25970.05,25886.55,25905.25,0,
2025-10-28T10:15:00+0000,25905.1,25912.5,25886.9,25901.5,0,
2025-10-28T10:30:00+0000,25901.15,25902.5,25865.05,25891.15,0,
2025-10-28T10:45:00+0000,25891.35,25904.35,25853.65,25862.5,0,
2025-10-28T11:00:00+0000,25861.65,25865.05,25839.85,25852.3,0,
2025-10-28T11:15:00+0000,25852.25,25892.7,25844.7,25880.2,0,
2025-10-28T11:30:00+0000,25879.8,25894.5,25869.75,25878.05,0,
2025-10-28T11:45:00+0000,25877.5,25899.4,25848.65,25848.65,0,
2025-10-28T12:00:00+0000,25848.75,25855.3,25826.15,25843.65,0,
2025-10-28T12:15:00+0000,25843.95,25875.55,25829.65,25863.25,0,
2025-10-28T12:30:00+0000,25862.6,25931.7,25854.25,25929.0,0,
2025-10-28T12:45:00+0000,25930.15,25947.2,25911.95,25935.45,0,
2025-10-28T13:00:00+0000,25934.75,25949.05,25910.7,25926.35,0,
2025-10-28T13:15:00+0000,25926.05,25956.0,25902.25,25943.05,0,
2025-10-28T13:30:00+0000,25940.0,25953.85,25879.6,25879.6,0,
2025-10-28T13:45:00+0000,25878.95,25901.7,25858.75,25882.35,0,
2025-10-28T14:00:00+0000,25882.5,25900.25,25841.55,25873.7,0,
2025-10-28T14:15:00+0000,25872.65,25876.95,25810.05,25833.5,0,
2025-10-28T14:30:00+0000,25832.95,25846.8,25818.5,25826.75,0,
2025-10-28T14:45:00+0000,25825.05,25868.65,25814.6,25850.6,0,
2025-10-28T15:00:00+0000,25852.7,25948.75,25852.7,25943.0,0,
2025-10-28T15:15:00+0000,25941.85,25968.15,25940.55,25965.4,0,
2025-10-29T09:15:00+0000,25982.0,26022.85,25966.0,26010.0,0,
2025-10-29T09:30:00+0000,26010.75,26025.05,25960.3,25972.3,0,
2025-10-29T09:45:00+0000,25970.55,25995.6,25965.0,25983.7,0,
2025-10-29T10:00:00+0000,25983.6,26016.25,25983.6,25997.7,0,
2025-10-29T10:15:00+0000,25998.2,26042.5,25987.65,26040.4,0,
2025-10-29T10:30:00+0000,26040.9,26064.55,26038.35,26046.15,0,
2025-10-29T10:45:00+0000,26045.8,26050.6,26022.0,26041.4,0,
2025-10-29T11:00:00+0000,26040.3,26046.95,26017.7,26022.45,0,
2025-10-29T11:15:00+0000,26022.3,26049.0,26007.9,26040.7,0,
2025-10-29T11:30:00+0000,26040.35,26053.95,26028.5,26049.6,0,
2025-10-29T11:45:00+0000,26049.55,26052.65,26024.45,26034.2,0,
2025-10-29T12:00:00+0000,26034.8,26063.65,26025.55,26054.75,0,
2025-10-29T12:15:00+0000,26055.2,26069.5,26048.95,26065.3,0,
2025-10-29T12:30:00+0000,26065.95,26076.55,26056.0,26073.0,0,
2025-10-29T12:45:00+0000,26073.05,26084.1,26067.95,26073.85,0,
2025-10-29T13:00:00+0000,26073.9,26084.7,26056.95,26080.25,0,
2025-10-29T13:15:00+0000,26080.0,26086.15,26066.15,26067.15,0,
2025-10-29T13:30:00+0000,26068.0,26097.85,26064.3,26072.0,0,
2025-10-29T13:45:00+0000,26072.65,26080.25,26058.4,26060.4,0,
2025-10-29T14:00:00+0000,26061.4,26061.4,26038.9,26052.85,0,
2025-10-29T14:15:00+0000,26053.15,26082.4,26047.3,26059.85,0,
2025-10-29T14:30:00+0000,26060.65,26065.8,26047.7,26055.75,0,
2025-10-29T14:45:00+0000,26056.95,26057.5,26015.3,26045.9,0,
2025-10-29T15:00:00+0000,26046.95,26046.95,26036.95,26043.55,0,
2025-10-29T15:15:00+0000,26044.8,26075.5,26042.8,26068.3,0,
2025-10-30T09:15:00+0000,25984.4,26032.05,25963.85,25978.7,0,
2025-10-30T09:30:00+0000,25978.85,25978.85,25915.3,25921.55,0,
2025-10-30T09:45:00+0000,25921.25,25942.35,25892.25,25905.85,0,
2025-10-30T10:00:00+0000,25906.55,25959.85,25900.4,25959.45,0,
2025-10-30T10:15:00+0000,25959.5,25967.4,25928.35,25938.05,0,
2025-10-30T10:30:00+0000,25938.5,25942.0,25912.3,25917.8,0,
2025-10-30T10:45:00+0000,25918.2,25932.2,25913.35,25916.35,0,
2025-10-30T11:00:00+0000,25916.55,25957.4,25911.95,25956.1,0,
2025-10-30T11:15:00+0000,25956.3,25975.0,25947.25,25954.65,0,
2025-10-30T11:30:00+0000,25954.3,25957.5,25930.7,25931.8,0,
2025-10-30T11:45:00+0000,25931.75,25940.4,25902.25,25906.9,0,
2025-10-30T12:00:00+0000,25907.05,25923.95,25904.4,25912.25,0,
2025-10-30T12:15:00+0000,25911.85,25927.3,25896.9,25919.95,0,
2025-10-30T12:30:00+0000,25919.7,25926.45,25902.35,25920.45,0,
2025-10-30T12:45:00+0000,25919.55,25927.6,25905.8,25906.5,0,
2025-10-30T13:00:00+0000,25907.25,25925.15,25901.5,25923.05,0,
2025-10-30T13:15:00+0000,25924.0,25932.35,25893.65,25896.9,0,
2025-10-30T13:30:00+0000,25896.3,25901.2,25867.15,25880.8,0,
2025-10-30T13:45:00+0000,25881.25,25893.65,25864.45,25889.0,0,
2025-10-30T14:00:00+0000,25889.7,25892.4,25870.8,25889.35,0,
2025-10-30T14:15:00+0000,25887.75,25917.8,25872.65,25895.85,0,
2025-10-30T14:30:00+0000,25896.85,25909.9,25872.05,25904.6,0,
2025-10-30T14:45:00+0000,25904.8,25911.75,25845.25,25862.3,0,
2025-10-30T15:00:00+0000,25863.1,25888.85,25861.9,25873.75,0,
2025-10-30T15:15:00+0000,25874.6,25893.95,25873.8,25891.2,0,
2025-10-31T09:15:00+0000,25863.8,25927.8,25822.1,25914.9,0,
2025-10-31T09:30:00+0000,25914.9,25953.75,25913.8,25926.65,0,
2025-10-31T09:45:00+0000,25926.55,25937.6,25910.2,25924.55,0,
2025-10-31T10:00:00+0000,25926.15,25929.55,25865.1,25879.0,0,
2025-10-31T10:15:00+0000,25876.8,25876.8,25823.15,25836.55,0,
2025-10-31T10:30:00+0000,25836.6,25837.05,25788.6,25818.75,0,
2025-10-31T10:45:00+0000,25818.2,25830.7,25797.85,25801.15,0,
2025-10-31T11:00:00+0000,25801.05,25802.25,25763.35,25777.2,0,
2025-10-31T11:15:00+0000,25776.4,25794.05,25769.55,25777.7,0,
2025-10-31T11:30:00+0000,25778.1,25809.55,25773.7,25806.25,0,
2025-10-31T11:45:00+0000,25805.25,25819.8,25791.35,25819.8,0,
2025-10-31T12:00:00+0000,25818.3,25834.75,25796.6,25798.15,0,
2025-10-31T12:15:00+0000,25797.6,25811.7,25781.75,25787.15,0,
2025-10-31T12:30:00+0000,25786.9,25807.95,25779.9,25791.45,0,
2025-10-31T12:45:00+0000,25790.4,25806.1,25784.55,25794.85,0,
2025-10-31T13:00:00+0000,25793.4,25816.4,25790.25,25800.65,0,
2025-10-31T13:15:00+0000,25799.85,25809.85,25773.6,25777.7,0,
2025-10-31T13:30:00+0000,25776.6,25784.2,25758.7,25765.35,0,
2025-10-31T13:45:00+0000,25764.1,25782.15,25753.65,25775.35,0,
2025-10-31T14:00:00+0000,25774.05,25790.1,25763.65,25777.4,0,
2025-10-31T14:15:00+0000,25777.25,25785.0,25742.4,25782.1,0,
2025-10-31T14:30:00+0000,25781.75,25786.4,25759.35,25774.25,0,
2025-10-31T14:45:00+0000,25772.75,25772.95,25740.4,25754.8,0,
2025-10-31T15:00:00+0000,25750.45,25751.55,25712.75,25715.75,0,
2025-10-31T15:15:00+0000,25715.65,25736.25,25711.2,25732.55,0,
2025-11-03T09:15:00+0000,25696.85,25738.75,25659.2,25678.6,0,
2025-11-03T09:30:00+0000,25677.7,25739.25,25645.5,25723.25,0,
2025-11-03T09:45:00+0000,25722.5,25761.5,25721.9,25759.9,0,
2025-11-03T10:00:00+0000,25759.45,25761.95,25708.25,25712.35,0,
2025-11-03T10:15:00+0000,25711.85,25730.35,25695.35,25729.3,0,
2025-11-03T10:30:00+0000,25727.5,25772.25,25718.4,25771.05,0,
2025-11-03T10:45:00+0000,25772.15,25773.45,25736.7,25749.25,0,
2025-11-03T11:00:00+0000,25749.35,25761.75,25746.5,25753.9,0,
2025-11-03T11:15:00+0000,25753.95,25760.9,25743.1,25753.8,0,
2025-11-03T11:30:00+0000,25753.3,25758.0,25723.85,25726.1,0,
2025-11-03T11:45:00+0000,25725.7,25737.4,25707.85,25724.9,0,
2025-11-03T12:00:00+0000,25724.65,25726.4,25700.6,25702.7,0,
2025-11-03T12:15:00+0000,25703.1,25733.8,25699.8,25713.35,0,
2025-11-03T12:30:00+0000,25713.9,25737.1,25697.0,25733.2,0,
2025-11-03T12:45:00+0000,25732.5,25755.95,25727.9,25755.05,0,
2025-11-03T13:00:00+0000,25754.35,25759.8,25737.55,25752.1,0,
2025-11-03T13:15:00+0000,25752.0,25764.7,25738.2,25754.3,0,
2025-11-03T13:30:00+0000,25754.05,25770.8,25749.25,25755.55,0,
2025-11-03T13:45:00+0000,25755.2,25765.6,25726.95,25765.25,0,
2025-11-03T14:00:00+0000,25765.15,25780.75,25751.0,25770.8,0,
2025-11-03T14:15:00+0000,25771.1,25803.1,25770.25,25783.65,0,
2025-11-03T14:30:00+0000,25783.2,25788.8,25770.25,25776.9,0,
2025-11-03T14:45:00+0000,25777.15,25777.15,25736.55,25759.0,0,
2025-11-03T15:00:00+0000,25758.85,25773.0,25747.2,25765.95,0,
2025-11-03T15:15:00+0000,25765.6,25785.9,25761.75,25774.3,0,
2025-11-04T09:15:00+0000,25744.75,25787.4,25722.4,25730.55,0,
2025-11-04T09:30:00+0000,25729.85,25730.35,25694.4,25718.6,0,
2025-11-04T09:45:00+0000,25717.9,25717.95,25685.1,25705.7,0,
2025-11-04T10:00:00+0000,25704.7,25722.25,25695.7,25698.55,0,
2025-11-04T10:15:00+0000,25697.9,25712.55,25673.9,25709.2,0,
2025-11-04T10:30:00+0000,25708.25,25717.9,25692.9,25693.45,0,
2025-11-04T10:45:00+0000,25693.1,25711.75,25688.1,25710.65,0,
2025-11-04T11:00:00+0000,25710.55,25720.55,25677.0,25684.7,0,
2025-11-04T11:15:00+0000,25684.2,25692.05,25658.35,25682.2,0,
2025-11-04T11:30:00+0000,25681.4,25683.65,25648.9,25662.45,0,
2025-11-04T11:45:00+0000,25661.75,25675.4,25659.8,25664.65,0,
2025-11-04T12:00:00+0000,25664.95,25681.25,25662.75,25680.5,0,
2025-11-04T12:15:00+0000,25680.45,25690.4,25667.45,25670.7,0,
2025-11-04T12:30:00+0000,25671.25,25680.1,25664.25,25679.35,0,
2025-11-04T12:45:00+0000,25679.35,25686.8,25657.95,25669.85,0,
2025-11-04T13:00:00+0000,25670.8,25684.7,25654.0,25660.35,0,
2025-11-04T13:15:00+0000,25658.75,25671.55,25646.0,25671.55,0,
2025-11-04T13:30:00+0000,25672.0,25683.05,25652.0,25675.05,0,
2025-11-04T13:45:00+0000,25673.95,25677.7,25654.35,25657.45,0,
2025-11-04T14:00:00+0000,25656.95,25657.9,25607.4,25617.05,0,
2025-11-04T14:15:00+0000,25617.05,25623.65,25592.65,25615.05,0,
2025-11-04T14:30:00+0000,25616.4,25634.65,25608.4,25609.9,0,
2025-11-04T14:45:00+0000,25610.4,25618.6,25584.35,25607.3,0,
2025-11-04T15:00:00+0000,25608.8,25621.7,25589.35,25600.0,0,
2025-11-04T15:15:00+0000,25601.0,25602.95,25578.4,25586.25,0,
2025-11-06T09:15:00+0000,25593.35,25679.15,25587.2,25626.6,0,
2025-11-06T09:30:00+0000,25625.6,25632.85,25600.1,25610.0,0,
2025-11-06T09:45:00+0000,25610.05,25633.9,25599.3,25628.95,0,
2025-11-06T10:00:00+0000,25629.3,25639.7,25542.35,25542.75,0,
2025-11-06T10:15:00+0000,25542.9,25550.3,25531.55,25536.95,0,
2025-11-06T10:30:00+0000,25537.7,25545.0,25520.75,25536.05,0,
2025-11-06T10:45:00+0000,25536.6,25565.1,25533.7,25562.5,0,
2025-11-06T11:00:00+0000,25562.95,25575.25,25553.85,25560.5,0,
2025-11-06T11:15:00+0000,25560.7,25561.15,25534.0,25543.0,0,
2025-11-06T11:30:00+0000,25542.9,25547.55,25525.0,25531.95,0,
2025-11-06T11:45:00+0000,25531.1,25561.35,25529.95,25561.35,0,
2025-11-06T12:00:00+0000,25559.3,25574.4,25543.75,25546.65,0,
2025-11-06T12:15:00+0000,25546.65,25561.35,25530.55,25545.75,0,
2025-11-06T12:30:00+0000,25545.6,25575.75,25539.45,25560.3,0,
2025-11-06T12:45:00+0000,25561.1,25608.15,25556.75,25591.1,0,
2025-11-06T13:00:00+0000,25591.65,25616.85,25561.8,25583.6,0,
2025-11-06T13:15:00+0000,25584.2,25603.1,25575.9,25583.85,0,
2025-11-06T13:30:00+0000,25583.8,25599.95,25565.6,25567.45,0,
2025-11-06T13:45:00+0000,25567.4,25573.7,25515.95,25539.9,0,
